commit|date|message|createdFilesCount|deletedFilesCount|updatedFilesCount|typesCount|methodsCount|fieldsCount|deprecatedAnnotationsCount|checkoutTime|apiTime|diffTime|breakingChangesCount|breakingChanges
b1c37ad75c31fe7cc7f57f2b5427f44ccf2c0fd5|Thu Aug 13 18:59:04 CEST 2015|Fix SlicedByteSource.sizeIfKnown() to work in the case where offset + length > Long.MAX_VALUE. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=100584971|0|0|1|366|3203|295|86|23|50|7|0|
70b6e02a7c8ada33d89472ccba88ca9c55a22689|Fri Aug 14 19:33:20 CEST 2015|Test that the Future returned by schedule() returns the correct value.|0|0|0|366|3203|295|86|23|2|6|0|
623fe38bb7151e3afd3c539a67b06be9c0b663c3|Mon Aug 17 21:37:35 CEST 2015|Automated (partial) g4 rollback of changelist 100047098. (only the testlib parts, and excluding UnmodifiableCollectionTests, where we still need a workaround for Android's toArray() bug)|0|0|0|366|3203|295|86|69|2|6|0|
3a604328c28919480caea60e754debb8ec84b75b|Mon Aug 17 22:28:32 CEST 2015|Update public suffix list. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=100855861|0|0|1|366|3203|295|86|30|40|7|0|
8fafcc4cfa302f75d70d3943b26ece226c45418e|Tue Aug 18 23:08:18 CEST 2015|Import Animal Sniffer annotation. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=100960079|0|0|1|366|3203|295|86|20|53|6|0|
c94fe82560e55debf0778af2db287e091d01b419|Wed Aug 19 14:16:04 CEST 2015|Internally rewrite LexicographicalOrdering to accept a Comparator.|0|0|1|366|3203|295|86|20|40|5|0|
1f2b8775c6b29a89261cef3ddf33523b043c9056|Wed Aug 19 16:11:15 CEST 2015|Convert much of Guava to Truth by using Refaster.|0|0|0|366|3203|295|86|52|2|5|0|
a34e7053d0b1db281893e0ec430f0d27ffa8e85e|Wed Aug 19 19:09:03 CEST 2015|(These changes apply ONLY to our Google-internal Android-specific copy of Guava.)|1|0|2|366|3203|295|86|38|60|6|0|
062b226bad9d86479a23329e8c40cbcfc833d21c|Fri Aug 21 20:51:16 CEST 2015|Clarify why we're logging a specific failure.|0|0|1|366|3203|295|86|21|51|11|0|
01105d161ceb753ac93d467c2859814b7b121ce0|Tue Aug 25 14:22:28 CEST 2015|Roll back the eventbus portion of CL 100292134.|0|0|0|366|3203|295|86|21|2|5|0|
07a277bb9ab6dacd4bdbeee49024918be4159cdb|Tue Aug 25 14:23:32 CEST 2015|Roll back most of the rest of CL 100047098 (the javatests/... parts, since I got java/... in 100850485).|0|0|0|366|3203|295|86|46|2|5|0|
f95284485db2f50f5e88c95348d737ca1c6b0c58|Tue Aug 25 19:20:20 CEST 2015|Use MultimapBuilder instead of a custom Multimap subclass in ImmutableMultimap builders. (Retry of CL 100504590, which was rolled back in CL 100578593. The problematic target has been fixed.) ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=101478691|0|0|2|366|3203|295|86|32|64|7|0|
ee7ff4e772ba4273e298cd50ddce1333e8d654ba|Thu Aug 27 20:52:47 CEST 2015|Avoid boxing ints in ConcurrentHashMultiset Preconditions checks|0|0|2|366|3203|295|86|25|54|6|0|
878097bc15a46e0f9cebcf27016fe9bb2c0109f1|Thu Aug 27 23:49:36 CEST 2015|Advertise Converter.from() a little better, for Java 8 users. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=101721565|0|0|1|366|3203|295|86|20|55|10|0|
6b3a586b9f4a0ad3936fbeace6c66f940aa7530f|Mon Aug 31 20:42:43 CEST 2015|A few small improvements to ImmutableSet method docs. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=101956976|0|0|1|366|3203|295|86|23|45|6|0|
7f357b8db9dc1c0564c99689e29f5f927e623ad7|Tue Sep 01 01:05:24 CEST 2015|Make Splitter.on(String) redirect to Splitter.on(char) if the String has one character. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=101985625|0|0|1|366|3203|295|86|21|12|7|0|
bc26f3c3b47acef8bba45ac4a0d30250d14063b1|Wed Sep 02 21:51:50 CEST 2015|Mark ClassPath as compatible with j2objc. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=102170255|0|0|1|366|3203|295|86|21|52|7|0|
ef814effebd9ac91dc7d4b89ee14d46782bd6b62|Thu Sep 03 18:41:19 CEST 2015|Escaped instance of symbol "'" within a url so that more apps detect the full URL. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=102250495|0|0|1|366|3203|295|86|22|19|8|0|
e45dc70105840d3816a6a1f08c9b6365ab7d8aee|Thu Sep 03 20:05:56 CEST 2015|Remove unnecessary "unused" suppressions. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=102260279|0|0|6|366|3203|295|86|26|103|7|0|
3f1d2e422a12a29e5ac7425dc323c4b99470f0d2|Thu Sep 03 22:55:58 CEST 2015|Allow slicing a ByteSource starting at an offset that is >= the source's total size.|0|0|2|366|3203|295|86|26|54|7|0|
70a8f94e0690a51bc8b106c563a09cc4435d5cfb|Tue Sep 08 22:17:07 CEST 2015|Ensure that ByteStreams.skipFully/skipUpTo don't skip more bytes than remain in the stream.|0|0|2|366|3203|295|86|22|50|6|0|
9d094dcf64f6e7b51306c47689160025169306ea|Wed Sep 09 13:10:01 CEST 2015|Fix two javadoc typos in Forwarding[Loading]Cache ("delegete" -> "delegate"). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=102646747|0|0|2|366|3203|295|86|20|45|7|0|
faeac10f40ccac6d851983b1d88bb95a6c37d3ae|Wed Sep 09 18:20:52 CEST 2015|Deprecate Hasher#hashCode(), implementations of this method return a hashCode of the Hasher object itself and not the hashed data, deprecating this would help warn users of making this mistake.|0|0|1|366|3204|295|87|23|7|7|1|BC[kind=METHOD_ADDED_TO_INTERFACE, impactedSymbol=com.google.common.hash.Hasher, newSymbol=com.google.common.hash.Hasher.hashCode()]
37aa9ba6c22fa8285f137b34c309ef288374c35c|Fri Sep 11 23:24:30 CEST 2015|Try to uncorrupt the Converter javadoc. https://memegen.[].com/5619060859994112|0|0|1|366|3204|295|87|21|48|6|0|
8238e01ac71a9ee16a64e581e96801d488d06fdd|Tue Sep 15 18:17:40 CEST 2015|Open source the HMAC hashing libraries (@since 20.0). Clone the underlying Mac instance (if possible) during newHasher() invocations. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103098597|1|0|1|366|3212|295|87|22|19|9|0|
417170e76e39b20849c9d4b36d40b9cbff48c17a|Thu Sep 17 23:04:17 CEST 2015|Point users directly to catchingAsync instead of requiring them to read the withFallback deprecation advice, too. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103323620|0|0|1|366|3212|295|87|22|49|8|0|
49d8026ac5cc8d1d0acd4bd79f0a22f5b8fcb8cf|Fri Sep 18 17:41:51 CEST 2015|slight error message enhancement requested in Guava bug #2158 ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103386220|0|0|1|366|3212|295|87|20|51|6|0|
54dc1b0b18f5f77e675101ddb48e9ddfb1f1666f|Mon Sep 21 19:09:38 CEST 2015|Add copy/paste for Gradle projects that want to use Guava. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103556414|0|0|0|366|3212|295|87|20|2|7|0|
d3d57fb445d239f2045de1d65d0fc10fda6bed9f|Wed Sep 23 21:16:40 CEST 2015|Test the current propagation of cancellation (but non-propagation of interruption) from the input Future to the transformed Future. Arguably we should test this for methods like catching+catchingAsync and perhaps others. Maybe we already do; these tests are kind of a mess: https://github.com/google/guava/issues/2091 ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103769878|0|0|0|366|3212|295|87|22|2|8|0|
508681f2a02cee7865a9b7ef82d8d64dbdf8cd6a|Thu Sep 24 20:23:12 CEST 2015|Remove unnecessary string literal concatenation. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103863840|0|0|1|366|3212|295|87|24|48|8|0|
c115c594de2f63bc710260cfadbe44b3b0e6ba25|Fri Sep 25 20:08:16 CEST 2015|Disable cancellation causes by default and make them enableable via a system property.|0|0|1|366|3211|295|87|21|55|8|1|BC[kind=METHOD_REMOVED, impactedSymbol=com.google.common.util.concurrent.AbstractFuture.newCancellationCause(), newSymbol=]
611004986159134f4c45122279b5a93cb14bf3bf|Fri Sep 25 23:09:40 CEST 2015|Make TreeRangeSet Serializable. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=103974562|0|0|1|366|3211|295|87|23|50|6|0|
1269ba4833c8ed134444963069bb3b664c945fcf|Tue Jul 21 13:27:54 CEST 2015|Presize the ArrayList/LinkedHashMap to which ListFuture/MapFuture adds its final results. See [] for motivation (ignore the fact that I accidentally used List#newArrayListWithExpectedSize there... oops!). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104098308|0|0|1|366|3211|295|87|22|56|7|0|
1667927759ca66835d3154c99d25fa4799e507d6|Mon Sep 28 17:14:29 CEST 2015|Move many implementations out of Futures.java (https://github.com/google/guava/issues/2091). Mostly I've moved them to new classes, but I've also moved rejectionPropagatingExecutor to MoreExecutors (unmodified except for a new null check).|4|0|3|366|3211|295|87|25|65|8|0|
40c67d60770905d5dbb3a4966f492b95e9052886|Tue Sep 29 02:06:32 CEST 2015|Update the Public Suffix List. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104153251|0|0|1|366|3211|295|87|23|36|6|0|
43081bd66bd9a4881a91001abb7d62855de3e4cc|Tue Sep 29 16:48:24 CEST 2015|Test rejectionPropagatingExecutor under GWT. This would have caught the bug since fixed in CL 104101156. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104199812|0|0|0|366|3211|295|87|20|2|8|0|
60fe0bb1bf3257779474af8fd80a59cb9a2f402a|Tue Sep 29 17:16:43 CEST 2015|Delete AbstractFuture.newCancellationCause(). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104201894|0|0|1|366|3211|295|87|23|57|7|0|
b01e8df8a7ffdcd3d52c960aadb044fefaafc8ba|Tue Sep 29 21:40:30 CEST 2015|Fixes to FluentIterable: -add from(E[] elements) (unmodifiable) -open source of() -open source of(E, E...) -soon-to-deprecate of(E[]) (modifiable) ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104226690|0|0|1|366|3214|295|87|22|54|7|0|
a9f8b899c07a33c2203b4e6cf84861646952aeed|Wed Sep 30 17:04:51 CEST 2015|Bump version of maven-dependency-plugin. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104298531|0|0|0|366|3214|295|87|22|2|6|0|
8fbb7ac8d31aed6ce9dfb6cf8cbe0d426820fb91|Thu Oct 01 23:39:22 CEST 2015|Update README to include link to guava-testlib Javadoc and to reference 19.0-rc2 as the latest 19.0 release candidate. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104437358|0|0|0|366|3214|295|87|19|2|8|0|
91b5db6570568265aec0a4636023c0e0925661ba|Fri Oct 02 22:54:35 CEST 2015|Upgrade local variables for Iterables.filter and Iterators.filter to indicate the input predicate keeps the result (not filter out elements from result). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=104528163|0|0|2|366|3214|295|87|22|66|6|0|
83923892da4dc396e497c956f00cb4c577d941ec|Thu Oct 08 23:03:55 CEST 2015|Remove more possible static-init deadlocks (https://github.com/google/guava/issues/1977).|0|0|6|366|3214|295|87|25|64|6|0|
e7aeee328e1d6b42fea2c0971b46b9ad649e2398|Thu Oct 08 23:24:03 CEST 2015|Make MutableClassToInstanceMap serializable.|0|0|1|366|3214|295|87|24|52|7|0|
2025f478bc3b9f2ecca4918f80ec4a6878788afd|Fri Oct 09 02:27:18 CEST 2015|Whitespace changes from MOE release? ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105015253|0|0|0|366|3214|295|87|22|2|6|0|
80b78c8ba68e32963e1684787a10b7f78c91e81a|Fri Oct 09 19:50:04 CEST 2015|1. Omit sun.security.* methods from our Android tests. That package isn't available there (at least at compile time, presumably at all).|0|0|0|366|3214|295|87|20|2|6|0|
0cdfef602bc04513efe9a7a4c2821d71f9dcf00d|Fri Oct 09 20:06:04 CEST 2015|Rewrite Iterables.toArray to work correctly in the presence of concurrent modification (https://github.com/google/guava/issues/1558). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105071914|0|0|1|366|3214|295|87|19|59|7|0|
68bc047eb60d7f200f1190878d2f0c067bb9b842|Fri Oct 09 21:07:40 CEST 2015|Address https://github.com/google/guava/issues/1543 by explicitly despecifying evaluation order. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105077540|0|0|1|366|3214|295|87|22|58|8|0|
e3142eea5770e267524c280c8fbb23be130fac5a|Mon Oct 12 21:14:01 CEST 2015|Link from SettableFuture to AbstractFuture, and do some more rewriting and reformatting. Motivation: https://github.com/google/guava/pull/2184 ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105234717|0|0|1|366|3214|295|87|20|12|5|0|
bb5673f60ce9dcda1c228b0d0e2ce2485468f965|Mon Oct 12 21:20:07 CEST 2015|Attempt to address https://github.com/google/guava/issues/2131 by removing the if (count != 0) check. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105235264|0|0|1|366|3214|295|87|20|81|7|0|
ea11557f1dcbb4a06abe213d9234784c5b01e094|Mon Oct 12 23:21:19 CEST 2015|Cache Ordering.natural().nulls{First,Last}(), since those are very commonly used. https://github.com/google/guava/issues/1451 ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105247018|0|0|1|366|3214|295|87|23|42|6|0|
728a990f9b455bbebcaaf1111c766101893135f6|Tue Oct 13 19:06:59 CEST 2015|Emphasize the differences between of(E[]) and from(E[]). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105322014|0|0|1|366|3214|295|87|22|57|5|0|
b5c5f028e0b5fe178fca45a71b9b1e16e0b403e5|Tue Oct 13 19:56:31 CEST 2015|Remove @GoogleInternal from GWT emulation of ForwardingSortedMultiset. ForwardingSortedMultiset itself has been GWT-compatible since CL 43412779. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105327321|0|0|0|366|3214|295|87|22|2|6|0|
c7f97f64a32dd742461e22b1524d5ff03e844260|Tue Oct 13 20:09:33 CEST 2015|Don't strip the @GwtIncompatible from Guava. Doing so will cause problems if we change how we generate GWT supersource. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105328892|0|0|1|366|3214|295|87|22|57|7|0|
7eb6b3de60691344f52234184a44f22eb2eefde0|Thu Oct 15 06:53:06 CEST 2015|Update public suffix list. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105479296|0|0|1|366|3214|295|87|22|37|5|0|
69a75be1f1f8b15a03fe8aaf985aceadc7a10f41|Thu Oct 15 16:49:57 CEST 2015|Reformat much of util.concurrent.|0|0|39|366|3214|295|87|35|99|6|0|
73da46a848acc327b956d6ef6263647fd6457d2d|Thu Oct 15 17:57:21 CEST 2015|Add tests that demonstrate the difference between FI.from(E[]) and FI.of(E[]). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105513154|0|0|0|366|3214|295|87|23|2|8|0|
63360f3f588a4a30d2d2e43ee6ec3f724d38b546|Fri Oct 16 15:32:20 CEST 2015|For public Guava only, rely on the GWT compiler's built-in @GwtIncompatible stripping instead of our custom stripping. The custom stripping dates from the days before GWT 2.6.0 added it to the compiler: http://www.gwtproject.org/release-notes.html#Release_Notes_2_6_0_RC1 This change has been possible for a while, since Guava has required GWT 2.6.1 since Guava 18, but we hadn't had the motivation. Now we do: This lets us avoid checking the stripped sources into Github, which lets us avoid mixing stripped and handwritten sources, which lets us simplify our MOE inverse mappings. Internally, we will continue to rely on the custom stripper for now.|0|0|0|366|3214|295|87|37|2|6|0|
bffcd0a6edc5febbb7543128f4789e968f099ab7|Mon Oct 19 16:29:37 CEST 2015|Deprecate FluentIterable.of(E[]). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105753905|0|0|1|366|3214|295|88|19|61|11|0|
34914345ea2c1ea55fca0f72efd962022a3e8dd2|Mon Oct 19 22:04:23 CEST 2015|Update the comment link for the Apple Passbook media type. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105787155|0|0|1|366|3214|295|88|18|58|5|0|
1c9236d4ea9267b460ed6af65b5b3c325f56999b|Tue Oct 20 00:10:30 CEST 2015|Make warning warningy. Fixes Guava issue #2153. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=105800506|0|0|1|366|3214|295|88|18|56|7|0|
bde81523d94478e145583eb5b1687c8aad280a1b|Tue Oct 20 00:32:57 CEST 2015|Add a note about finding the first non-null element in an iterable and with varargs.|0|0|1|366|3214|295|88|18|12|6|0|
1a1b97ee1f065d0bc52c91eeeb6407bfaa6cbea1|Tue Oct 20 06:13:28 CEST 2015|Fix Iterables.removeIfFromRandomAccessList to handle Lists for which set() throws IAE (for example, if the list disallows duplicate elements).|0|0|1|366|3214|295|88|18|57|6|0|
8740e5ca66b27ac0a0aeb28854ac4b89333f9cbd|Wed Oct 21 20:16:55 CEST 2015|Improve Throwables.propagate javadoc|0|0|1|366|3214|295|88|20|12|6|0|
27bd02b0599639288b565fd976c6b22d2459e872|Thu Oct 22 00:57:49 CEST 2015|Link to wiki. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106007357|0|0|1|366|3214|295|88|18|45|6|0|
c071822d399b5c0e066790067d575c6a56740762|Fri Oct 23 14:25:58 CEST 2015|Warn about stringConverter()'s very surprising behavior for Longs, Ints and Shorts. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106139124|0|0|3|366|3214|295|88|18|25|5|0|
44a2592b04490ad26d2bc874f9dbd4c1146cc5de|Fri Oct 23 18:28:10 CEST 2015|Fix RegularContiguousSet.intersection to handle singleton results.|0|0|1|366|3214|295|88|18|44|8|0|
5b9f5ef77666d2e1ffe5489d503facee83133d99|Fri Oct 23 18:41:24 CEST 2015|Have Cache.stats() warn that stats might be untracked (zero). Addresses Guava issue #2178. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106154194|0|0|1|366|3214|295|88|19|57|6|0|
2be61aa4ac0427a36c70ee75728b91d4bc7e246f|Mon Sep 07 16:40:43 CEST 2015|Stop stripping Error Prone @ForOverride from Guava. (We still need to strip @LazyInit, which hasn't yet been released publicly.) ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106159338|0|0|3|366|3214|295|88|19|57|6|0|
ff7e92eb82e83b3da3b01ece5a0150c7d2f11c3d|Fri Oct 23 21:23:30 CEST 2015|Port a small optimization made to a copy of ByteStreams upstream.|0|0|1|366|3214|295|88|18|16|8|0|
d76cd8770c519d3341c91fb01aeb2b0e4026ab24|Fri Oct 23 23:46:29 CEST 2015|Automated g4 rollback of changelist 105235264.|0|0|1|366|3214|295|88|20|85|5|0|
cd3cc46a37e1dc005e2ad4ca3cc28ebb4b9a99ae|Mon Oct 26 18:59:23 CET 2015|Suppress "non-varargs call of varargs method with inexact argument type for last parameter." ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106315392|0|0|0|366|3214|295|88|21|2|6|0|
42f98108422f92cb6620d6f22ff78d7ce491d76e|Mon Oct 26 19:48:32 CET 2015|Eliminate the hacks that we needed in order to use ClassValue and Unsafe on Android. Now we tell Proguard to ignore those classes (since Unsafe is actually available and both have fallbacks anyway).|0|1|2|366|3214|295|88|19|60|6|0|
3197768314b6f9e0b7078d40176c8b9220415db5|Mon Oct 26 21:23:07 CET 2015|Rename SuppressUnderAndroid to "AndroidIncompatible," since we treat it just like GwtIncompatible: stripping, not @Suppress-style suppression. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106329942|0|0|0|366|3214|295|88|32|2|5|0|
e4dec2136f396f462de9f31c035f04a3686f6cdf|Mon Oct 26 21:25:29 CET 2015|Replace one use of String.split() with a Splitter to reduce memory allocations. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106330171|0|0|1|366|3214|295|88|22|25|5|0|
32c0b4c9c9badde90f4c49cbee72f12786a49d3d|Tue Oct 27 15:53:18 CET 2015|Suppress the main flaky tests we've seen since running Guava-Android tests. This probably isn't a complete list, but it's a good start. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106397380|0|0|0|366|3214|295|88|38|2|7|0|
1d927f9b55109cb284bbdbf0ab055f676d2821b3|Tue Oct 27 16:49:08 CET 2015|Migrate users from c.g.c.base.Objects to MoreObjects. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106401177|0|0|1|366|3214|295|88|20|43|7|0|
345c7f98d9474ceceb66c442e225440784123681|Tue Oct 27 17:05:33 CET 2015|Another flaky test. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106402571|0|0|0|366|3214|295|88|18|2|5|0|
242f8147210d0beec6f8222ce84caa7b47fa8e17|Tue Oct 27 17:21:23 CET 2015|Revert unintended Objects->MoreObjects migrations. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106403843|0|0|1|366|3214|295|88|17|43|7|0|
bc913b7d0ab3b230943fb666b3d05be56aa7a6f6|Tue Oct 27 17:33:21 CET 2015|Suppress the MapMaker equivalent of the Cache test suppressed in CL 106397380. The test is flaky. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106404785|0|0|0|366|3214|295|88|18|2|5|0|
8c412a725f91ccf05fc5231ce2cdae99141edc8e|Tue Oct 27 19:10:58 CET 2015|Re-apply wildcard translation fix. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106415574|0|0|2|366|3214|295|88|20|62|6|0|
e73befa763b968c1d016ff700b9da4b2b8032b37|Tue Oct 27 21:01:11 CET 2015|Yet another flaky test. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106426307|0|0|0|366|3214|295|88|18|2|9|0|
3cabeeefe50d93a91f3e1b98f725de33e0f9c73c|Tue Oct 27 22:59:26 CET 2015|Another another flaky test. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106438348|0|0|0|366|3214|295|88|18|2|5|0|
c341403876b50134ab47a4c5f85630a2c88ba9ed|Wed Oct 28 16:29:47 CET 2015|Suppress more flaky tests, plus a few that I'm guessing will also be flaky (because they have nested loops over our integer candidates). ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106498617|0|0|0|366|3214|295|88|17|2|5|0|
37746d4569b434ec1fcec6854bb8b29904ac2172|Wed Oct 28 18:14:41 CET 2015|Another flaky test. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106508082|0|0|0|366|3214|295|88|17|2|5|0|
f6186e3be52ad5118e5efa787f0ce5cd03013278|Thu Oct 29 01:06:40 CET 2015|Pick a clearer word to describe target.|0|0|1|366|3214|295|88|18|13|5|0|
57cfd334a6bd2830e8971101a925bf5c4198cc72|Thu Oct 29 13:54:40 CET 2015|Adding SOAP 1.2 media type. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106586330|0|0|1|366|3214|296|88|18|61|5|0|
b949116fbccc42f90e96c9278c3593c9903a32be|Thu Oct 29 18:21:06 CET 2015|Flag another flaky test. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106606046|0|0|0|366|3214|296|88|17|2|7|0|
d00572edf1c42f9fc9d2419a615588404efd656a|Thu Oct 29 19:42:15 CET 2015|Fix deletion date for Objects APIs to be two years since the release of 18.0.|0|0|1|366|3214|296|88|18|12|5|0|
dfea713ebb421181f287fbd51c0d581892a17a5d|Thu Oct 29 22:00:33 CET 2015|Suppress new CollectionIncompatibleType Error Prone check by casting incompatibly-typed argument to query methods in generic collection types. This will enable us to make this pattern an error, preventing future occurrences of this bug.|0|0|0|366|3214|296|88|20|2|6|0|
98744349daa4c32fd07ecc5f6010863c825e5fbd|Thu Oct 29 22:09:45 CET 2015|Reduce size of "large bloom filters" test...it's causing OOMEs ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106629533|0|0|0|366|3214|296|88|18|2|6|0|
6b0e07b84a7a442965c2c85f0e1ea108b6f0c257|Fri Oct 30 13:49:08 CET 2015|Improve docs. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106684213|0|0|1|366|3214|296|88|18|46|6|0|
41c3a220300dd8e8b6e41f7089875c98a14cb7d9|Fri Oct 30 18:37:00 CET 2015|Fix buggy test identified by CollectionIncompatibleType. The test was calling get(class) instead of get(typeToken). The test still passes, since it was expected a null return value -- exactly what it gets for a key that isn't present. I've also added containsKey() and entrySet().contains() checks to verify that the null value really is present. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106703971|0|0|0|366|3214|296|88|17|2|5|0|
b79fa921fe418f7f105e8bb9d96b6e9ae23598c9|Fri Oct 30 23:22:24 CET 2015|Suppress new CollectionIncompatibleType Error Prone check by casting incompatibly-typed argument to query methods in generic collection types. This will enable us to make this pattern an error in [], preventing future occurrences of this bug.|0|0|0|366|3214|296|88|20|2|6|0|
ea53e2a4fe1511cd9f552ba7d9bf42af5d372671|Sat Oct 31 12:17:47 CET 2015|Eliminate some CollectionIncompatibleType errors that were suppressed by CL 106598613. The errors are harmless in this case, but we might as well make sane calls. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106759168|0|0|0|366|3214|296|88|23|4|5|0|
0cd37337a227dd00c0634305ddad0b37599022c7|Sat Oct 31 12:18:59 CET 2015|Suppress new CollectionIncompatibleType Error Prone check by casting incompatibly-typed argument to query methods in generic collection types. This will enable us to make this pattern an error in [], preventing future occurrences of this bug.|0|0|0|366|3214|296|88|19|2|6|0|
50abd28024b494a585b41890191099c11a2a5461|Mon Nov 02 21:01:19 CET 2015|Fix lastIndexOf reference in BooleansTest.|0|0|0|366|3214|296|88|17|2|6|0|
8b8a060a134055c46149ccb369e5ce83a8bf29a2|Tue Nov 03 18:33:21 CET 2015|Reduce Bloom filter size again to reduce (eliminate?) flakiness. (In fact, CL 106839287, while it claims to remove a value that's "no longer meaningful," seems to have made the flakiness worse. This fits with the comments on the CL that suggest it has effects -- specifically, an increase in wall time. Since that CL, this test has been failing 100% of the time instead of just the vast majority of the time, though it's possible that the timing is a coincidence.) This test has also been causing problems for our coverage build:|0|0|0|366|3214|296|88|16|2|5|0|
37b5f69eecee2350f765ed1d613914e78f514e9a|Wed Nov 04 00:11:24 CET 2015|Suppress another flaky test. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106983717|0|0|0|366|3214|296|88|17|2|7|0|
557a51f3ac19cf4b2ffbcb32354152c88643398d|Wed Nov 04 03:10:30 CET 2015|Make some methods in guava-tests static. Fixes #2216. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106999599|0|0|0|366|3214|296|88|21|2|6|0|
bd0ff5e4fdb97904fca84d57792fddc3f7d96862|Wed Nov 04 03:12:00 CET 2015|Make methods in CycleDetectingLockFactoryBenchmark static Fixes #2215. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=106999688|0|0|0|366|3214|296|88|21|2|7|0|
